health,stamina,x,y,z,action,key_press
95,7,-154.23,12.02,-94.13,move_left,a
37,90,-250.75,119.09,468.21,dodge,space
74,60,-462.98,49.78,-440.25,move_forward,w
57,67,-438.5,-121.32,318.14,move_forward,w
14,38,-430.86,300.87,-444.81,move_backward,s
82,76,-332.81,377.5,-264.14,attack,left_click
78,70,480.59,-61.7,-200.42,attack,left_click
71,25,-448.11,-104.4,-357.82,attack,left_click
78,49,493.84,-61.15,456.75,attack,left_click
85,69,466.43,-325.86,-112.11,move_forward,w
37,53,410.24,452.14,394.55,move_left,a
54,35,-368.88,27.82,184.72,move_right,d
16,85,-68.83,406.95,-111.73,attack,left_click
9,46,-75.22,-448.2,-325.66,move_forward,w
23,38,172.99,177.19,-439.24,move_left,a
16,71,-18.06,-152.52,-122.05,dodge,space
47,87,314.5,436.93,-64.21,move_left,a
72,37,-374.42,221.27,-67.54,attack,left_click
4,78,-17.85,-28.94,220.09,move_forward,w
6,33,239.08,-75.13,121.89,move_backward,s
7,99,-457.43,71.94,269.14,attack,left_click
98,67,222.04,-183.28,438.1,move_backward,s
46,99,133.82,133.69,-122.19,move_right,d
28,61,-450.98,483.2,-309.92,attack,left_click
37,71,-150.78,-499.37,444.15,move_backward,s
68,37,260.3,147.82,380.36,move_backward,s
84,82,-333.77,-368.44,230.49,move_left,a
36,66,143.63,-343.44,-421.85,move_right,d
58,91,410.82,163.45,-162.64,move_left,a
67,32,-395.41,-269.48,263.94,move_forward,w
51,87,463.93,76.98,337.63,dodge,space
79,71,177.97,-449.43,39.11,move_right,d
9,14,-349.41,-73.96,442.88,attack,left_click
44,50,321.87,-228.52,4.99,attack,left_click
50,89,225.36,446.7,-85.69,dodge,space
85,97,445.68,310.82,24.78,move_left,a
49,55,-213.18,366.24,-229.16,dodge,space
36,41,-84.52,450.34,64.69,move_left,a
8,10,297.37,398.36,280.95,move_right,d
66,83,478.09,446.42,-406.45,move_backward,s
15,23,-161.75,-341.96,-133.17,move_left,a
50,15,2.98,-206.04,-303.81,move_forward,w
20,82,-461.83,-294.64,144.12,move_left,a
91,92,157.74,86.62,65.86,dodge,space
54,20,368.54,-415.79,492.07,dodge,space
22,63,-12.5,-415.99,290.25,move_right,d
84,83,-141.48,-448.66,314.55,move_backward,s
32,9,111.53,-320.38,440.9,attack,left_click
24,95,286.98,105.77,109.84,move_right,d
80,21,-230.54,-106.96,-90.06,dodge,space
8,59,286.65,-22.61,-483.51,attack,left_click
50,92,463.08,-453.8,20.12,move_right,d
37,13,302.13,-137.98,74.77,move_forward,w
47,72,393.11,-63.59,-377.28,dodge,space
28,57,198.07,30.98,43.52,attack,left_click
54,11,-106.04,217.89,240.85,dodge,space
63,64,251.71,84.17,-253.82,move_right,d
65,57,-440.76,286.09,308.51,attack,left_click
76,15,-82.47,22.54,59.77,move_backward,s
51,3,-279.64,-350.0,-304.08,move_forward,w
7,80,466.24,-470.87,409.93,move_left,a
39,72,137.97,309.44,424.26,move_left,a
84,56,435.64,278.28,325.04,move_right,d
64,99,217.94,-245.86,67.41,move_forward,w
29,31,113.52,-24.46,90.59,move_backward,s
5,96,-247.67,78.16,-325.57,move_right,d
95,60,-348.62,-323.19,-198.06,dodge,space
36,55,466.99,120.51,-162.05,move_backward,s
89,66,161.8,-352.15,-372.1,move_forward,w
75,91,7.58,14.84,-122.97,dodge,space
52,11,83.75,-339.4,19.99,move_left,a
21,73,392.77,452.1,-61.06,dodge,space
95,4,-4.27,-257.8,163.32,move_right,d
86,68,-388.16,-426.71,103.47,move_forward,w
22,82,270.78,250.36,-212.3,move_forward,w
98,54,-165.55,145.83,364.48,move_left,a
98,78,152.84,322.85,337.8,dodge,space
34,96,-309.58,-472.55,-440.62,move_right,d
30,17,298.95,-58.79,-478.37,move_right,d
47,74,370.14,34.8,-71.57,move_backward,s
76,30,455.65,88.12,-474.54,dodge,space
84,83,460.28,-355.14,-442.28,dodge,space
49,43,261.45,498.26,-331.95,move_forward,w
97,52,186.33,113.28,446.88,move_forward,w
97,98,234.5,119.0,241.01,move_left,a
29,77,-253.94,-228.43,-12.43,move_backward,s
78,42,323.09,-102.25,153.89,move_forward,w
65,3,429.33,-474.03,-408.11,move_backward,s
43,98,-485.16,-335.93,-279.81,move_backward,s
92,16,-269.04,339.04,-338.86,attack,left_click
35,86,-140.24,-382.49,452.53,move_left,a
84,60,351.53,88.58,-368.98,move_forward,w
9,51,462.68,-234.28,-32.86,move_left,a
40,34,-5.44,112.62,-489.78,move_left,a
83,44,-239.92,41.13,252.48,move_forward,w
26,44,-447.14,269.1,265.48,move_backward,s
22,1,-244.54,-161.9,-352.95,move_forward,w
43,9,-43.79,250.24,414.02,move_backward,s
11,28,114.83,86.17,144.86,dodge,space
43,93,29.49,-28.4,-193.75,move_left,a
46,10,95.11,-186.11,-391.3,move_right,d
96,62,-21.49,296.56,-5.0,dodge,space
82,17,322.99,265.06,342.73,move_forward,w
49,13,228.93,400.05,-116.23,dodge,space
9,35,-270.7,445.94,133.21,move_backward,s
28,25,-262.26,36.0,144.94,move_left,a
38,91,-35.82,-486.25,115.63,move_right,d
51,94,361.52,113.66,-300.89,move_right,d
35,77,182.35,-212.86,-8.28,move_backward,s
63,97,-1.42,-410.35,-74.1,move_left,a
37,4,494.82,-365.75,-224.11,attack,left_click
77,66,-4.18,-303.52,377.89,move_forward,w
87,43,-263.73,-424.25,-342.61,move_left,a
87,60,485.3,-131.09,141.44,attack,left_click
90,88,495.05,497.61,-139.95,move_forward,w
82,94,-111.54,5.45,245.71,attack,left_click
64,54,-297.47,-44.47,-402.86,move_forward,w
90,63,-290.44,266.3,-472.15,move_backward,s
52,35,-216.06,51.17,81.75,move_right,d
22,52,423.38,403.33,156.0,move_backward,s
3,75,179.15,103.34,-150.63,move_right,d
58,28,-316.41,-137.79,47.47,move_right,d
91,26,-248.93,199.24,-432.32,dodge,space
11,54,-302.91,-166.69,172.02,move_forward,w
39,17,206.52,224.37,-153.99,dodge,space
37,75,-54.12,13.56,76.29,move_right,d
22,53,-163.75,122.61,348.15,attack,left_click
18,94,105.17,-324.01,95.31,attack,left_click
18,40,153.24,335.3,176.18,attack,left_click
20,26,256.82,284.01,81.86,move_backward,s
34,15,-97.6,-414.35,-360.32,move_forward,w
30,76,-413.05,346.41,61.37,move_left,a
28,82,10.28,-27.67,-193.51,attack,left_click
35,12,-304.26,-234.05,44.71,move_right,d
30,19,370.99,-382.9,226.19,attack,left_click
23,97,-235.43,-428.21,477.13,move_left,a
12,86,-329.55,-108.49,-67.92,move_right,d
98,36,-493.14,142.8,-1.09,move_backward,s
80,55,53.27,139.58,-382.14,move_right,d
35,3,431.2,301.78,-206.79,move_right,d
44,54,207.53,-34.94,-314.66,move_right,d
100,30,-387.07,-146.46,463.32,move_backward,s
28,25,-498.14,143.82,447.16,move_backward,s
55,61,147.72,-270.51,-12.17,dodge,space
50,39,-280.77,157.65,160.53,dodge,space
45,32,369.41,-231.94,352.71,move_right,d
53,90,-118.62,145.47,410.79,dodge,space
12,18,135.19,63.22,-207.72,move_right,d
55,6,-352.59,-486.58,68.59,move_forward,w
61,10,-226.11,320.91,73.99,move_right,d
6,87,-150.69,1.62,306.61,move_backward,s
87,99,-84.99,-123.67,-194.18,move_right,d
46,63,-342.16,174.3,-486.47,move_forward,w
70,16,-108.17,238.9,-406.41,move_backward,s
26,97,24.3,238.78,260.92,attack,left_click
18,25,-467.66,-432.58,304.25,move_left,a
28,66,181.22,-213.85,-397.3,move_backward,s
37,26,406.19,483.08,-100.54,move_backward,s
6,38,-478.87,-43.7,-154.62,move_forward,w
99,31,-301.54,388.08,44.29,move_left,a
10,53,-333.85,-168.11,-290.61,move_backward,s
25,23,353.4,-300.5,345.52,move_right,d
59,32,461.25,295.39,368.52,move_backward,s
65,95,-489.07,-249.87,203.85,attack,left_click
33,76,-261.73,316.99,490.46,move_backward,s
47,23,-350.53,438.04,74.77,move_left,a
14,81,-252.61,-428.08,-452.05,attack,left_click
8,89,-453.8,-413.83,172.89,attack,left_click
34,53,-460.98,-320.35,219.38,move_left,a
10,25,-91.9,459.2,351.09,move_backward,s
75,43,-438.36,160.16,-268.97,move_left,a
0,97,52.87,-474.68,271.8,dodge,space
39,88,245.48,135.85,50.53,move_left,a
23,83,178.38,215.25,-458.45,attack,left_click
15,1,375.91,162.78,325.33,attack,left_click
33,68,168.72,-410.66,495.91,move_left,a
7,7,-184.09,396.86,300.15,attack,left_click
64,97,51.11,213.18,436.5,attack,left_click
15,97,429.56,273.72,-182.61,move_forward,w
91,47,-177.58,-59.19,209.45,attack,left_click
63,10,-296.41,-413.05,-168.62,dodge,space
8,20,323.51,8.61,-317.7,move_right,d
82,24,-421.4,-219.02,31.86,dodge,space
59,50,-272.9,337.56,-381.64,dodge,space
42,66,-166.22,357.22,-186.09,move_left,a
56,9,318.56,-347.33,-157.68,move_forward,w
37,87,-383.87,-59.83,342.34,move_forward,w
18,79,-332.77,15.31,348.44,move_right,d
23,14,-296.21,349.34,-376.67,move_left,a
59,57,-365.49,-212.01,339.76,attack,left_click
66,18,-148.26,-410.72,-299.18,move_left,a
64,63,-68.72,-124.64,359.89,move_backward,s
99,86,452.42,-25.37,-343.97,move_backward,s
3,89,-32.53,334.95,-271.83,attack,left_click
16,27,-97.42,-170.43,-76.66,move_left,a
73,27,-418.23,-116.76,138.1,dodge,space
73,90,-7.67,26.41,-274.32,move_backward,s
41,25,0.57,-231.45,-100.92,attack,left_click
8,47,92.55,431.4,-338.48,attack,left_click
56,25,-120.49,-137.47,455.46,move_right,d
55,80,-488.28,375.39,-404.81,move_forward,w
35,6,123.42,-285.8,-158.27,move_forward,w
94,79,-438.98,243.64,119.45,move_right,d
64,1,-139.91,330.28,-481.67,move_backward,s
48,83,-2.11,189.82,-201.3,move_left,a
23,94,468.13,-10.36,77.47,move_forward,w
2,31,317.62,34.46,2.68,move_backward,s
49,36,-193.8,96.45,-390.23,move_backward,s
70,15,-132.06,477.42,68.37,move_forward,w
57,11,201.91,-76.47,6.34,move_forward,w
29,66,-188.16,283.35,492.76,move_left,a
31,10,482.04,42.69,-205.65,move_left,a
89,40,-147.66,-492.71,21.94,move_right,d
13,35,-497.14,-266.66,342.05,move_right,d
40,25,200.24,413.2,-174.38,attack,left_click
82,60,493.74,193.97,-265.21,move_right,d
86,33,-403.61,-331.18,-123.71,move_forward,w
86,78,-42.66,31.95,-312.88,move_right,d
6,47,-487.82,82.1,-427.5,move_right,d
87,57,-228.6,-154.97,231.59,dodge,space
73,25,249.74,-21.27,70.09,dodge,space
67,33,-454.12,227.91,480.37,move_right,d
66,88,-195.41,365.11,-394.4,move_backward,s
65,25,420.27,-403.63,-494.4,move_backward,s
60,21,-414.68,139.89,-329.46,move_backward,s
40,65,497.66,329.11,-23.02,attack,left_click
57,80,26.39,-387.53,145.11,attack,left_click
65,54,496.55,368.97,-363.95,attack,left_click
47,72,415.29,361.78,203.09,move_backward,s
18,35,336.04,308.23,-267.63,move_left,a
94,11,-400.96,-87.12,-45.68,move_left,a
79,58,251.23,-313.0,308.87,move_forward,w
54,3,-369.14,113.02,-253.57,move_left,a
100,12,-350.21,34.39,308.09,move_forward,w
15,0,-3.71,-358.65,-224.4,move_backward,s
26,37,-196.96,-471.49,129.69,move_forward,w
57,75,-391.96,-209.79,318.65,move_left,a
35,99,320.1,283.65,151.95,move_backward,s
50,22,73.13,-223.93,-79.86,move_forward,w
27,11,392.24,262.81,-200.55,attack,left_click
23,40,89.93,106.29,217.26,move_forward,w
70,80,308.95,431.63,463.53,dodge,space
10,79,299.13,-95.51,255.97,move_left,a
73,47,-364.15,-428.17,229.06,move_forward,w
19,52,198.19,-181.67,360.8,dodge,space
26,18,-178.91,64.88,-73.67,attack,left_click
26,34,466.94,259.35,-50.92,move_backward,s
98,60,431.02,-354.42,423.04,attack,left_click
46,14,-393.15,-372.42,-269.21,move_left,a
7,14,101.76,85.4,46.61,move_left,a
28,98,-370.86,468.37,-231.12,move_backward,s
85,49,-190.33,-495.88,-346.31,move_left,a
52,89,-464.53,323.71,-408.04,move_forward,w
50,94,483.41,-109.52,-92.36,move_forward,w
71,42,328.63,273.53,259.93,move_backward,s
82,70,392.78,31.18,498.96,move_backward,s
75,60,251.83,10.36,-382.12,move_forward,w
71,64,-221.06,418.43,-219.12,move_right,d
47,75,-392.71,-28.9,-304.67,attack,left_click
47,11,-392.58,95.61,33.09,move_left,a
34,28,-315.95,346.05,-68.07,move_backward,s
13,83,-492.14,-37.89,-107.16,move_left,a
81,63,-143.17,349.63,-219.71,move_left,a
14,38,493.58,144.94,-416.84,move_backward,s
31,94,438.48,-456.55,346.31,attack,left_click
8,57,91.59,-65.15,-109.12,move_left,a
11,73,-206.79,-94.65,180.62,move_backward,s
9,34,171.91,123.9,319.81,move_forward,w
16,76,21.44,435.23,-128.54,move_backward,s
67,25,173.74,79.12,-28.46,move_left,a
43,30,125.67,-38.24,310.36,move_forward,w
97,42,-487.58,229.79,88.28,move_forward,w
9,64,49.51,147.77,149.84,move_right,d
8,22,-71.83,185.59,-238.25,attack,left_click
79,75,-429.48,441.7,49.39,attack,left_click
61,64,288.68,-58.43,-60.83,move_left,a
32,52,195.04,323.34,328.43,move_forward,w
32,43,316.93,-310.02,-47.02,attack,left_click
37,60,153.15,-380.41,77.51,dodge,space
26,62,-166.57,417.35,-405.53,move_backward,s
44,61,259.56,-341.15,321.84,move_forward,w
3,82,-426.05,-113.95,97.18,move_right,d
76,33,-135.31,256.64,-441.43,dodge,space
60,42,-79.86,-130.36,471.27,move_forward,w
41,32,251.05,-153.72,-291.27,move_right,d
57,18,338.82,-132.22,-383.27,move_right,d
35,85,-247.11,143.41,465.89,dodge,space
41,18,368.56,-370.35,487.54,move_forward,w
72,54,360.21,485.5,307.46,move_backward,s
31,21,448.67,181.58,-127.65,dodge,space
59,63,465.6,373.33,428.86,dodge,space
91,94,-13.5,99.94,217.65,dodge,space
75,66,458.19,-79.81,430.35,move_forward,w
18,24,-399.68,232.74,-239.13,attack,left_click
46,22,456.83,-132.4,-234.26,move_forward,w
80,56,-119.97,414.03,-118.99,attack,left_click
83,7,87.38,144.53,164.48,attack,left_click
89,33,-318.02,-34.28,128.49,move_backward,s
93,14,-248.14,-375.14,324.15,move_right,d
96,36,-325.51,31.93,358.25,move_forward,w
15,98,100.06,12.49,423.67,move_right,d
65,91,385.11,-76.6,-77.6,move_backward,s
28,97,377.12,-105.25,234.14,move_left,a
72,3,147.52,266.83,395.13,dodge,space
18,31,334.44,-357.39,337.78,move_forward,w
46,40,-96.9,64.98,434.2,attack,left_click
92,96,284.92,300.98,-353.64,move_left,a
3,75,54.66,343.33,35.21,dodge,space
11,28,328.76,-80.81,-423.01,attack,left_click
32,54,-215.26,-173.88,-184.44,attack,left_click
16,46,-479.24,298.5,-459.62,move_right,d
80,30,341.03,499.64,347.07,move_forward,w
29,48,-363.1,-31.22,311.64,move_backward,s
88,9,-211.32,490.51,-44.71,dodge,space
3,2,-481.34,474.38,-288.05,move_right,d
18,88,-436.63,-374.81,434.54,attack,left_click
24,22,-25.86,14.99,109.71,move_forward,w
83,30,168.33,203.89,281.69,move_left,a
21,85,-270.41,-366.34,-258.27,dodge,space
71,4,-215.47,-297.93,-332.73,dodge,space
29,28,-234.93,265.09,-468.08,move_backward,s
41,74,-102.14,-419.83,387.14,attack,left_click
28,67,-281.75,-461.86,67.26,dodge,space
45,89,-69.92,319.92,-12.01,move_forward,w
37,86,494.73,54.17,-67.1,move_forward,w
21,42,265.33,17.17,-426.98,attack,left_click
5,94,207.65,282.38,-282.52,move_backward,s
71,3,436.31,273.31,158.57,dodge,space
40,45,72.23,-187.41,-186.03,move_forward,w
65,56,227.08,-149.13,141.48,move_backward,s
97,11,-400.17,472.31,-347.46,dodge,space
46,14,-307.59,-478.45,271.6,attack,left_click
60,73,-414.5,-17.88,-68.46,move_right,d
24,58,295.62,-249.43,183.31,move_backward,s
10,8,-265.16,-74.18,-392.01,move_right,d
79,28,-57.56,-42.22,-383.93,move_backward,s
2,20,215.96,175.07,143.55,move_forward,w
76,89,-164.69,-52.46,133.14,move_forward,w
39,16,437.12,21.25,333.46,move_left,a
28,85,-291.6,484.76,86.65,attack,left_click
44,24,166.72,69.64,391.14,move_left,a
35,68,-33.04,367.26,-422.06,move_forward,w
27,90,-286.18,-96.35,-134.5,move_forward,w
11,100,323.38,66.55,37.55,move_right,d
25,20,125.96,-123.34,-180.11,dodge,space
10,73,220.03,244.04,298.51,move_backward,s
98,25,315.21,-275.14,-352.49,move_left,a
64,67,-177.71,120.46,-181.1,attack,left_click
72,70,202.39,-223.53,-307.84,move_right,d
77,84,411.92,-145.01,294.49,dodge,space
88,85,174.03,-81.66,313.27,move_right,d
96,44,-133.78,302.29,-344.84,move_left,a
60,51,-330.01,-130.67,481.82,move_backward,s
32,100,-359.07,-134.31,394.32,move_right,d
21,83,330.02,127.6,480.12,move_backward,s
19,1,-257.65,395.5,97.08,move_forward,w
17,1,77.52,490.25,-443.01,move_right,d
37,33,-473.72,330.97,457.09,move_forward,w
92,59,-433.77,-389.45,-306.27,move_left,a
23,54,361.7,-240.55,366.0,move_left,a
38,14,-415.99,-323.68,350.52,attack,left_click
75,63,-343.3,313.55,182.95,move_forward,w
15,11,25.01,-368.73,-101.78,attack,left_click
63,86,-26.0,-171.26,-221.99,move_right,d
97,5,338.16,-201.43,-331.59,attack,left_click
16,86,34.86,-326.89,18.58,attack,left_click
98,10,-483.56,218.14,-131.06,move_right,d
33,42,459.89,-494.91,357.53,dodge,space
59,6,-435.12,-1.9,54.06,move_left,a
2,72,33.97,-391.04,164.95,move_right,d
24,32,352.06,401.38,421.81,move_left,a
39,11,145.01,-215.0,-417.45,move_backward,s
77,33,-347.53,5.65,-181.78,move_backward,s
60,51,297.01,344.46,92.53,attack,left_click
60,19,298.47,57.79,-443.13,move_forward,w
20,87,-489.86,356.99,343.1,move_forward,w
15,46,-387.9,49.52,-215.2,move_backward,s
69,77,416.69,335.63,-348.88,attack,left_click
57,61,-369.05,236.44,-301.9,move_left,a
17,50,-347.0,-240.15,360.97,move_backward,s
6,79,38.43,383.1,182.45,move_left,a
89,81,-29.47,-337.14,-279.8,attack,left_click
54,58,-74.93,-193.95,231.86,move_backward,s
78,99,-339.85,-303.25,-309.76,move_left,a
40,33,8.83,-453.4,-478.45,attack,left_click
50,57,-319.98,95.53,179.61,move_left,a
68,86,249.47,-450.57,69.54,dodge,space
93,73,-9.21,190.08,17.21,move_right,d
41,53,-464.97,-11.35,165.16,move_left,a
55,75,-260.03,-25.2,381.24,move_forward,w
7,9,184.7,-317.84,-355.48,move_forward,w
49,11,325.15,-193.62,-299.39,move_right,d
82,85,-259.4,-319.14,-73.95,dodge,space
35,52,284.53,-28.43,27.59,move_forward,w
26,70,-56.15,180.98,-438.98,move_forward,w
36,20,-420.73,64.35,-243.32,move_right,d
0,11,-331.71,346.65,191.45,dodge,space
28,60,-430.66,137.11,202.53,move_backward,s
23,94,-110.2,187.09,32.13,move_left,a
39,87,-399.24,172.94,-110.57,move_forward,w
42,95,236.8,-354.63,60.94,move_forward,w
12,90,349.6,292.38,152.12,move_forward,w
23,69,-318.68,-180.36,-443.91,attack,left_click
92,28,-303.67,-95.13,24.65,move_right,d
61,63,105.58,-241.21,-436.51,move_right,d
28,70,-362.47,-494.34,467.75,move_left,a
24,71,139.47,331.12,259.93,dodge,space
27,96,-475.05,91.42,73.41,move_backward,s
59,50,59.46,80.21,-496.92,move_forward,w
0,69,-350.68,-98.66,174.51,move_right,d
48,99,-26.96,-315.62,428.75,move_backward,s
54,59,-195.44,135.7,461.68,move_right,d
30,55,-156.37,-427.48,-180.17,move_right,d
100,45,166.16,345.14,-412.47,move_right,d
66,39,-62.68,-463.1,267.79,attack,left_click
7,88,248.25,-147.25,-371.75,move_right,d
59,27,-180.51,157.88,-180.6,move_right,d
67,68,83.37,94.09,291.32,attack,left_click
61,32,-262.17,-350.34,271.09,move_right,d
0,91,311.78,308.15,164.12,move_right,d
97,9,-445.49,211.47,-129.9,dodge,space
33,85,198.07,63.16,233.79,dodge,space
16,21,-380.25,246.47,11.6,move_left,a
29,29,-185.15,23.45,60.74,move_right,d
59,30,-261.24,-474.22,251.51,move_forward,w
43,70,486.76,486.39,-117.33,dodge,space
0,58,-380.16,-152.05,77.21,move_forward,w
26,89,499.98,416.47,-425.62,move_left,a
70,7,-294.32,-457.37,-255.32,move_backward,s
39,100,394.74,22.03,141.82,move_forward,w
88,38,-252.9,-203.39,442.0,move_forward,w
38,11,-383.63,-77.24,-455.72,move_backward,s
99,25,418.54,277.58,-251.06,move_forward,w
27,34,-149.99,-485.13,-144.03,attack,left_click
21,70,353.28,196.1,305.17,move_right,d
34,58,141.32,-387.62,-499.3,move_backward,s
13,95,494.28,-205.58,448.01,dodge,space
9,40,-369.2,425.52,194.95,dodge,space
86,85,407.08,-30.23,-458.92,attack,left_click
24,4,38.17,-419.67,173.64,move_right,d
100,10,-16.86,-112.27,239.4,attack,left_click
28,87,-383.92,-215.45,-143.52,dodge,space
41,63,328.2,-310.26,81.05,attack,left_click
86,32,15.9,330.92,377.66,move_right,d
41,14,-437.02,-76.11,-59.7,move_backward,s
35,12,-139.23,-130.69,243.37,dodge,space
22,85,-480.66,99.74,-156.33,move_right,d
10,26,-8.0,105.6,-270.41,move_right,d
72,70,-400.4,-325.73,427.22,move_right,d
80,83,27.49,-169.75,-198.42,dodge,space
1,68,28.1,-227.11,299.32,attack,left_click
4,15,50.36,86.8,-414.41,move_right,d
97,49,431.95,310.69,-380.83,move_right,d
12,66,344.11,47.97,-393.65,dodge,space
31,37,-396.04,-366.74,462.74,dodge,space
66,7,-55.11,-147.72,-490.03,move_right,d
7,39,105.25,359.96,199.5,move_right,d
95,51,112.16,359.77,-289.61,dodge,space
94,53,-393.85,494.89,-475.47,attack,left_click
76,99,-310.99,84.56,116.64,move_left,a
82,45,-281.57,-216.33,350.67,attack,left_click
96,4,-460.76,-196.29,129.38,move_left,a
89,36,330.42,158.52,-139.38,attack,left_click
64,45,55.14,42.03,-90.71,move_backward,s
31,85,-161.24,-356.02,-460.57,move_left,a
82,9,-208.22,-175.86,479.25,attack,left_click
31,1,-449.49,263.99,453.04,attack,left_click
47,52,424.34,-419.26,-159.05,move_forward,w
6,8,-254.64,333.86,-368.81,move_forward,w
81,67,340.26,368.79,10.13,move_forward,w
6,54,-289.06,-335.71,351.96,move_right,d
32,16,-359.52,-324.31,435.99,attack,left_click
86,20,-150.55,490.38,343.31,move_right,d
83,23,-35.91,-259.91,125.66,dodge,space
77,15,124.69,190.43,264.29,move_forward,w
91,0,-368.5,-355.06,-81.69,move_backward,s
84,1,-54.59,390.68,210.94,move_right,d
45,34,290.21,243.81,-273.53,move_right,d
57,37,-494.78,271.18,-68.56,move_left,a
33,73,-148.57,-111.6,306.45,attack,left_click
3,76,180.72,-289.1,104.94,move_right,d
44,1,-132.21,-199.36,-257.82,move_left,a
70,3,-399.08,-18.46,-304.04,move_backward,s
21,49,383.5,54.4,97.13,move_right,d
70,75,296.14,-327.34,460.52,move_forward,w
36,65,-154.68,-112.42,-77.05,move_forward,w
38,37,112.64,-373.47,-177.77,move_right,d
45,33,339.09,95.37,-95.4,dodge,space
82,48,-402.99,94.47,-321.03,move_backward,s
61,44,-477.48,158.64,21.81,attack,left_click
29,69,245.84,-342.92,426.07,dodge,space
31,14,325.38,52.44,-59.97,move_backward,s
46,77,169.8,-122.02,-232.79,move_forward,w
7,49,-145.6,400.15,-47.11,dodge,space
